timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-03-19T20:10:13, xgb_wine                 , 65c03fc5-3d43-4341-81bb-a139a637debb, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.978175167001609,2.544434149929802e-07,6.395983191075945e-08,0.6942,0.0009,3.0,1.254289399478342e-07,5.74094729250646e-10,5.41915104167856e-07,6.679181388449408e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T20:10:40, xgb_wine                 , 7f027676-77e1-4035-a0b2-3cbc0c1e3136, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.991752082998573,2.4819560591512445e-07,6.217710938818673e-08,0.5723000000000001,0.0047,3.0,1.039153392744575e-07,3.0092474034991023e-09,5.445929508338546e-07,6.515175375118111e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T20:12:51, rf_credit                , 75e265a7-7497-4a7a-982e-0106948eb119, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.09011245900183,1.3774416510089648e-05,5.27955428775359e-07,2.5298,0.02725,3.0,1.966130881134182e-05,2.40519820574881e-07,1.625624069500191e-05,3.615806932691862e-05,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,17.422727272727272,0.0,79.54545454545455,2.930849248712713, N       ,1.0,0.0,               , 
2026-03-19T20:13:36, rf_credit                , 7850454d-4df9-4c21-ae5e-29366c9aef68, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.18667929100048,1.3691111771671054e-05,5.228273359721579e-07,2.5184,0.0024,3.0,1.9519875660921764e-05,1.6998541749998062e-08,1.640251881917114e-05,3.5939393021842904e-05,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,25.24090909090909,0.0,80.71363636363637,2.827319058504972, N       ,1.0,0.0,               , 
2026-03-19T20:13:55, xgb_wine                 , 0a1ff011-1b42-4471-806b-28909c2e874b, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.094154375001381,3.4897111905146854e-07,8.523643397089806e-08,0.969,0.0461,3.0,2.1604689416812721e-07,3.125197701665296e-08,6.687560416685301e-07,9.160549128533102e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:21:32, xgb_wine                 , b36404a0-3299-4d54-af87-69e7cc7fd3e7, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.972365749999881,2.439141472154727e-07,6.140274148106328e-08,0.5939,0.0081,3.0,1.049806371557754e-07,5.139008529748025e-09,5.30158992496581e-07,6.402786381821045e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:22:30, rf_credit                , 308fb216-e249-432e-b06c-24731b74b6c8, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.05843475000438,1.3914335885401404e-05,5.339666798443857e-07,2.6034000000000006,0.0014,3.0,2.02929951013449e-05,7.672797997503545e-09,1.6224692083336172e-05,3.6525359982678574e-05,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,18.36818181818182,0.0,76.2909090909091,3.292184309525924, N       ,1.0,0.0,               , 
2026-03-19T21:24:02, rf_credit                , 7d116558-83cf-4fa5-8a1a-f18520090d09, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.0156452500014,1.36705861475566e-05,5.254755750313694e-07,2.51455,0.0014,3.0,1.9628672860431376e-05,1.0295616357804953e-08,1.6246544445002655e-05,3.588551292179184e-05,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,17.09090909090909,0.0,74.90454545454546,3.372799266468395, N       ,1.0,0.0,               , 
2026-03-19T21:24:18, xgb_wine                 , 95ace4a2-09ec-4bab-ba48-a96ffb72fde8, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.9737382089952007,2.425946374941776e-07,6.104947652188696e-08,0.5492000000000001,0.0070999999999999,3.0,9.786634678598221e-08,4.520257568444625e-09,5.344282991609361e-07,6.36814903515363e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:25:06, rf_wine                  , c7c3df85-b4f4-4b95-8976-7bff277c8b8e, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.612975333999202,1.0218269796273212e-07,2.8282146573535043e-08,0.6152,0.0019,3.0,4.549345624374109e-08,1.007350686697666e-09,2.217304516670993e-07,2.6823125859753804e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:25:18, xgb_wine                 , 84b9cf8d-7300-4462-852e-481634bb839d, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.031212666995998,2.775121041626741e-07,6.884084941355181e-08,0.6679,0.0072,3.0,1.3181882339420936e-07,4.697884665991296e-09,5.919571183282338e-07,7.284738263884345e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:26:23, rf_wine                  , 0e6e39fb-ec45-4f78-9a60-edac99216798, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.5996620840014657,1.018395680730202e-07,2.8291424499438857e-08,0.6254000000000001,0.0084,3.0,4.5366306143257044e-08,4.469473362674762e-09,2.174947575016025e-07,2.673305370075343e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:27:26, rf_wine                  , 10233503-4096-408a-901c-f68eeae09295, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.639138999998977,1.0538551909045817e-07,2.8958915581539424e-08,0.6566000000000001,0.0053,3.0,4.91847432705856e-08,2.86480666947298e-09,2.245891666643729e-07,2.7663871660443146e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:27:34, xgb_wine                 , a592b8ad-20d5-478d-8107-05624d472e71, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.968256874999497,2.245736435975773e-07,5.6592516732578144e-08,0.3931,0.0089,3.0,6.76587204343527e-08,5.628035107980394e-09,5.162227433356748e-07,5.89509498878008e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-19T21:28:32, rf_credit                , ee952eb0-89ca-42c7-8c80-054991d200fb, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.92152575000364,1.3858376974473766e-05,5.346281352467002e-07,2.57325,0.0037,3.0,2.0180096637419777e-05,2.3567473493054018e-08,1.6174802812499064e-05,3.637846692341191e-05,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,17.65909090909091,0.0,76.25,3.303445989435369, N       ,1.0,0.0,               , 
2026-03-19T21:28:43, xgb_credit               , 45b053a7-9506-4498-9c51-eeef8d38183d, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.627970124995045,4.646473113797395e-07,1.0039980787046177e-07,0.4136,0.0018,3.0,1.476178659357991e-07,1.470685437499924e-09,1.0706182641661143e-06,1.2197068155394132e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,76.3,3.3131561279296875, N       ,1.0,0.0,               , 
2026-03-19T22:09:55, xgb_credit               , 9d8b6caf-9954-4476-8ee7-b30627a818a6, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.638244208006654,5.246272099825452e-07,1.131090098871725e-07,0.7708,0.0036,3.0,2.809245546321634e-07,2.957423790998291e-09,1.0932730549999784e-06,1.37715503342314e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,0.0,0.0,78.2,3.075546264648437, N       ,1.0,0.0,               , 
2026-03-19T22:11:42, rf_credit                , d6315c38-48d9-4673-9091-6beb68418d55, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,26.15337666599953,1.4107848662785248e-05,5.394274262537591e-07,2.6299,0.00045,3.0,2.067485760535516e-05,1.5672528020004391e-09,1.6356909339992852e-05,3.703333419815001e-05,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3592,49.0099,8.0, machine      ,20.87272727272727,0.0,79.69545454545454,2.949893604625355, N       ,1.0,0.0,               , 
2026-03-24T01:43:44, LogisticRegression_wine  , 6c0ff28b-f119-4bd6-b6fc-5c621899fbe1, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.497062000002188,6.093410511141583e-08,1.7424370832252245e-08,0.2141,0.0053,3.0,1.0492768438778716e-08,2.6795971874950434e-09,1.4678065999760293e-07,1.599530256238767e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.8366,48.9449,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-24T01:43:50, RandomForest_wine        , fe880c79-a139-47ee-a04b-608361418ea5, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.7683446669980185,1.5351050997596113e-07,4.0736854916790944e-08,0.4469,0.009,3.0,5.159252567310352e-08,5.199179062492476e-09,3.461759024988472e-07,4.029676072344432e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.8366,48.9449,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-24T01:43:54, XGBoost_wine             , 23b7d098-041b-425e-9a44-c74d11ae5f85, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.855398041996523,2.020107204146765e-07,5.239685194996493e-08,0.3898,0.0573999999999999,3.0,5.703398860212112e-08,3.4414723415660576e-08,4.388327433298401e-07,5.302814553476217e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.8366,48.9449,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-24T01:43:59, XGBoost_GPU_wine         , 8958ae07-ecfd-41c3-a7c7-cbb1d8e8372d, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.841779125003086,1.8157996473115004e-07,4.7264550829950254e-08,0.4093,0.013,3.0,5.6320054282173364e-08,7.660401366950587e-09,4.126699308350604e-07,4.766503864841845e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.8366,48.9449,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-24T01:44:06, LogisticRegression_credit, 7026ba79-9a08-4e39-b3e3-abcb5a3a0644, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,6.485702124999079,1.1576487241483155e-06,1.784924287050078e-07,0.4387999999999999,0.0172,3.0,3.8484951964445073e-07,2.2939839868780453e-08,2.6310575341691826e-06,3.038846893682414e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.8366,48.9449,8.0, machine      ,0.0,0.0,83.93333333333334,2.743392944335937, N       ,1.0,0.0,               , 
2026-03-24T01:51:33, lr_wine                  , bb9c8470-c230-44e1-8f81-c88d2083f0f4, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.449161959004414,4.0137483218355534e-08,1.1636879826292952e-08,0.2113,0.0081,3.0,6.687615652725275e-09,3.943657968753542e-09,9.47302783364042e-08,1.0536155195788301e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.8366,48.9449,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-25T17:01:20, xgb_higgs                , e50ab057-3b25-4527-83f0-642c0706a6da, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.526744458999019,4.202127766426407e-07,9.28289150069586e-08,0.3278,0.0026999999999999,3.0,1.0849755835874709e-07,2.135791156499181e-09,9.92432083330641e-07,1.1030654328458872e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3786,49.0252,8.0, machine      ,0.0,0.0,84.7,2.630035400390625, N       ,1.0,0.0,               , 
2026-03-25T17:12:24, xgb_higgs                , 6922632d-b02b-42dd-93b5-c7a5616d9609, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.625476832996355,5.198342600047423e-07,1.1238500997269009e-07,0.8905999999999998,0.0046,3.0,3.115376112575694e-07,3.73751650505033e-09,1.0492983333339604e-06,1.3645734610965802e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3786,49.0252,8.0, machine      ,0.0,0.0,84.4,2.596542358398437, N       ,1.0,0.0,               , 
2026-03-25T17:13:05, xgb_gpu_higgs            , f2e823b5-0daa-4d68-8ca7-a63f7561ec1c, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.368578709007124,3.548539820415707e-07,8.122870289825239e-08,0.2380999999999999,0.0039,3.0,6.829294982644123e-08,2.923498229173371e-09,8.602810766630379e-07,9.314975247186524e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3786,49.0252,8.0, machine      ,0.0,0.0,84.3,2.64263916015625, N       ,1.0,0.0,               , 
2026-03-25T17:13:51, xgb_gpu_higgs            , 09f62ab2-b008-4806-8dcc-07a3999f9701, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.6155562909989385,4.642373432587372e-07,1.005810164560387e-07,0.5220999999999999,0.0,3.0,1.8067484416087041e-07,0.0,1.0379557983348302e-06,1.2186306424957009e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3786,49.0252,8.0, machine      ,0.0,0.0,84.6,2.653106689453125, N       ,1.0,0.0,               , 
2026-03-25T17:14:04, xgb_higgs                , 56923212-95b6-4b49-bfd9-5efe7c18d5c4, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.413566999995965,3.476928401075375e-07,7.87781946230465e-08,0.0929,0.0,3.0,2.741805548650518e-08,0.0,8.852813541670912e-07,9.126994096535964e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.3786,49.0252,8.0, machine      ,0.0,0.0,84.7,2.6453094482421875, N       ,1.0,0.0,               , 
2026-03-26T09:21:50, xgb_higgs                , 5be48fa6-1435-4e8a-899b-67be416bd6fd, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.543930582993198,4.237340248184601e-07,9.325275047211132e-08,0.3254,0.0054,3.0,1.084364315830285e-07,4.2867104999895686e-09,9.99585624995234e-07,1.112308767078252e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.417,49.0067,8.0, machine      ,0.0,0.0,84.7,2.6490020751953125, N       ,1.0,0.0,               , 
2026-03-26T09:22:19, xgb_gpu_higgs            , e7756b4a-d188-4f8a-a9bc-6334aede56a7, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,4.410587958991528,4.344634528388938e-07,9.850465672114905e-08,0.825,0.0027,3.0,2.455761171883447e-07,2.0474703127474644e-09,8.928501041615769e-07,1.1404736916626691e-06,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.417,49.0067,8.0, machine      ,0.0,0.0,84.6,2.60491943359375, N       ,1.0,0.0,               , 
2026-03-26T09:22:48, lr_higgs                 , be66c702-63b5-4d45-ac63-bed0602352fd, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.684528999991017,1.3899636690758668e-07,3.772432430520306e-08,0.5272,0.0,3.0,5.45606602221055e-08,0.0,3.103070833337067e-07,3.648677435558122e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.417,49.0067,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
2026-03-26T09:34:23, lr_higgs                 , da1117e2-1ba3-4bdf-9ebd-c5aa5d343780, 5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.623387166997418,1.2055179882780486e-07,3.327047132192119e-08,1.0337999999999998,0.0009,3.0,8.104454768600893e-08,4.812145625000993e-10,2.3492468748978965e-07,3.164504497382987e-07,0.0, Germany     , DEU             , baden-wurttemberg, macOS-26.3.1-arm64-arm-64bit, 3.12.0        , 3.2.3             ,8, Apple M1                          ,1.0, Apple M1                   ,8.417,49.0067,8.0, machine      ,0.0,0.0,0.0,0.0, N       ,1.0,0.0,               , 
